ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price
2018-10-02 01:00:00,44.1,electricity_prices,1,10,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.2588190451025207,0.9659258262890684,26.076
2018-10-02 02:00:00,44.06,electricity_prices,1,10,2,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,26.076
2018-10-02 03:00:00,43.77,electricity_prices,1,10,3,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,26.076
2018-10-02 04:00:00,44.29,electricity_prices,1,10,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,26.076
2018-10-02 05:00:00,48.13,electricity_prices,1,10,5,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9659258262890684,0.2588190451025207,26.076
2018-10-02 06:00:00,57.7,electricity_prices,1,10,6,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,26.076
2018-10-02 07:00:00,68.21,electricity_prices,1,10,7,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9659258262890684,-0.2588190451025206,26.076
2018-10-02 08:00:00,70.36,electricity_prices,1,10,8,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,26.076
2018-10-02 09:00:00,54.53,electricity_prices,1,10,9,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,26.076
2018-10-02 10:00:00,48.49,electricity_prices,1,10,10,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,26.076
2018-10-02 11:00:00,46.19,electricity_prices,1,10,11,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,26.076
2018-10-02 12:00:00,44.15,electricity_prices,1,10,12,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,26.076
2018-10-02 13:00:00,30.79,electricity_prices,1,10,13,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890684,26.076
2018-10-02 14:00:00,27.75,electricity_prices,1,10,14,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,26.076
2018-10-02 15:00:00,30.74,electricity_prices,1,10,15,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,26.076
2018-10-02 16:00:00,26.77,electricity_prices,1,10,16,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,26.076
2018-10-02 17:00:00,38.68,electricity_prices,1,10,17,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,26.076
2018-10-02 18:00:00,48.52,electricity_prices,1,10,18,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,26.076
2018-10-02 19:00:00,49.03,electricity_prices,1,10,19,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,26.076
2018-10-02 20:00:00,45.43,electricity_prices,1,10,20,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,26.076
2018-10-02 21:00:00,32.04,electricity_prices,1,10,21,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,26.076
2018-10-02 22:00:00,26.22,electricity_prices,1,10,22,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,26.076
2018-10-02 23:00:00,1.08,electricity_prices,1,10,23,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.2588190451025215,0.965925826289068,26.076
2018-10-03 00:00:00,2.13,electricity_prices,2,10,0,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,1.0,26.076
2018-10-03 01:00:00,0.1,electricity_prices,2,10,1,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.2588190451025207,0.9659258262890684,26.076
2018-10-03 02:00:00,0.05,electricity_prices,2,10,2,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,26.076
2018-10-03 03:00:00,0.07,electricity_prices,2,10,3,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.7071067811865475,0.7071067811865476,26.076
2018-10-03 04:00:00,-0.08,electricity_prices,2,10,4,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,26.076
2018-10-03 05:00:00,-0.09,electricity_prices,2,10,5,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.9659258262890684,0.2588190451025207,26.076
2018-10-03 06:00:00,-4.97,electricity_prices,2,10,6,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,26.076
2018-10-03 07:00:00,-0.06,electricity_prices,2,10,7,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.9659258262890684,-0.2588190451025206,26.076
2018-10-03 08:00:00,0.7000000000000001,electricity_prices,2,10,8,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,26.076
2018-10-03 09:00:00,0.91,electricity_prices,2,10,9,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475,26.076
2018-10-03 10:00:00,-0.03,electricity_prices,2,10,10,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,26.076
