ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price,cross_border_trading,non_renewable,renewable,load,co2_emission_allowances
2018-10-05 23:00:00,54.7,electricity_prices,4,10,23,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,26.076,-9478.48,29904.07,19273.0,50543.04,21.14
2018-10-06 00:00:00,50.1,electricity_prices,5,10,0,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0,26.076,-8535.03,28236.11,18099.99,47193.22,21.14
2018-10-06 01:00:00,52.98,electricity_prices,5,10,1,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,26.076,-8509.91,27571.23,17142.94,45094.8,21.14
2018-10-06 02:00:00,51.52,electricity_prices,5,10,2,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,26.076,-8195.51,27108.74,16526.09,43765.67,21.14
2018-10-06 03:00:00,51.0,electricity_prices,5,10,3,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,26.076,-7371.1,26998.58,15712.57,43280.57,21.14
2018-10-06 04:00:00,50.0,electricity_prices,5,10,4,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,26.076,-6641.53,27261.59,14977.24,43509.75,21.14
2018-10-06 05:00:00,46.91,electricity_prices,5,10,5,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,26.076,-7283.76,28380.62,14515.34,44335.46,21.14
2018-10-06 06:00:00,53.03,electricity_prices,5,10,6,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,26.076,-7631.81,29363.86,14578.59,46627.67,21.14
2018-10-06 07:00:00,62.37,electricity_prices,5,10,7,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,26.076,-6845.87,29796.99,15295.91,49342.65,21.14
2018-10-06 08:00:00,63.98,electricity_prices,5,10,8,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,26.076,-6937.12,29913.46,18542.43,52694.46,21.14
2018-10-06 09:00:00,70.72,electricity_prices,5,10,9,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,26.076,-9903.89,30169.91,23221.23,54623.47,21.14
2018-10-06 10:00:00,64.79,electricity_prices,5,10,10,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,26.076,-10204.7,29727.29,26080.73,55889.02,21.14
2018-10-06 11:00:00,59.06,electricity_prices,5,10,11,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,26.076,-12509.79,29247.14,28672.0,56788.68,21.14
2018-10-06 12:00:00,58.0,electricity_prices,5,10,12,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,26.076,-13060.87,28847.91,29985.93,56048.02,21.14
2018-10-06 13:00:00,51.51,electricity_prices,5,10,13,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890684,26.076,-12248.33,28308.0,29954.17,53921.16,21.14
2018-10-06 14:00:00,50.2,electricity_prices,5,10,14,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,26.076,-10943.87,28264.96,28066.64,52114.88,21.14
2018-10-06 15:00:00,49.23,electricity_prices,5,10,15,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,26.076,-10009.82,28521.97,24660.23,51473.48,21.14
2018-10-06 16:00:00,54.81,electricity_prices,5,10,16,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,26.076,-7753.9,29037.76,19673.38,51268.14,21.14
2018-10-06 17:00:00,59.93,electricity_prices,5,10,17,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,26.076,-4408.36,29673.86,14831.24,52205.36,21.14
2018-10-06 18:00:00,72.06,electricity_prices,5,10,18,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210292e-16,26.076,-1637.17,30374.02,12856.77,53492.29,21.14
2018-10-06 19:00:00,82.27,electricity_prices,5,10,19,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,26.076,-1262.46,30563.15,14013.41,55545.18,21.14
2018-10-06 20:00:00,70.6,electricity_prices,5,10,20,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,26.076,-5154.41,30150.3,16803.9,52991.73,21.14
2018-10-06 21:00:00,61.39,electricity_prices,5,10,21,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,26.076,-6356.57,29021.81,18023.33,50479.96,21.14
2018-10-06 22:00:00,57.02,electricity_prices,5,10,22,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,26.076,-7644.3,27729.91,18840.84,48155.53,21.14
2018-10-06 23:00:00,46.46,electricity_prices,5,10,23,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.2588190451025215,0.965925826289068,26.076,-7153.32,24593.0,19753.74,44788.84,21.14
2018-10-07 00:00:00,50.49,electricity_prices,6,10,0,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,26.076,-7834.25,22814.22,20067.48,41353.81,21.14
2018-10-07 01:00:00,47.11,electricity_prices,6,10,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,26.076,-7740.5,21917.15,20415.35,39635.37,21.14
2018-10-07 02:00:00,45.75,electricity_prices,6,10,2,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,26.076,-5158.52,20983.35,21260.54,38606.5,21.14
2018-10-07 03:00:00,43.02,electricity_prices,6,10,3,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.7071067811865475,0.7071067811865476,26.076,-4830.52,20215.56,21736.72,38709.15,21.14
2018-10-07 04:00:00,42.5,electricity_prices,6,10,4,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,26.076,-4887.8,20113.98,22405.79,39197.17,21.14
2018-10-07 05:00:00,43.8,electricity_prices,6,10,5,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,26.076,-5429.04,20290.43,22272.94,39961.84,21.14
2018-10-07 06:00:00,44.6,electricity_prices,6,10,6,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,26.076,-6913.32,20816.35,22125.63,40896.13,21.14
2018-10-07 07:00:00,46.56,electricity_prices,6,10,7,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025206,26.076,-6783.01,21742.91,21961.79,43073.08,21.14
2018-10-07 08:00:00,50.71,electricity_prices,6,10,8,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,26.076,-7418.61,22161.26,22384.54,46436.22,21.14
2018-10-07 09:00:00,55.98,electricity_prices,6,10,9,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,26.076,-9128.36,23345.85,24582.53,48906.68,21.14
2018-10-07 10:00:00,55.09,electricity_prices,6,10,10,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,26.076,-9397.84,22772.23,27395.81,50599.9,21.14
2018-10-07 11:00:00,55.13,electricity_prices,6,10,11,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,26.076,-10290.64,22307.31,29679.45,52613.32,21.14
2018-10-07 12:00:00,54.06,electricity_prices,6,10,12,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,26.076,-11382.06,22024.53,29539.27,51723.92,21.14
2018-10-07 13:00:00,50.9,electricity_prices,6,10,13,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684,26.076,-10946.91,21619.16,28332.17,49535.26,21.14
2018-10-07 14:00:00,49.91,electricity_prices,6,10,14,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,26.076,-8890.12,21434.0,25588.69,48060.28,21.14
2018-10-07 15:00:00,49.05,electricity_prices,6,10,15,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,26.076,-7344.42,23111.71,22371.51,46913.0,21.14
2018-10-07 16:00:00,50.21,electricity_prices,6,10,16,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,26.076,-5725.36,25957.03,17803.81,46875.17,21.14
2018-10-07 17:00:00,55.48,electricity_prices,6,10,17,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,-0.2588190451025206,26.076,-3750.18,29106.41,13211.3,48409.95,21.14
2018-10-07 18:00:00,70.0,electricity_prices,6,10,18,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210292e-16,26.076,-3588.12,31571.81,10391.12,50799.7,21.14
2018-10-07 19:00:00,80.94,electricity_prices,6,10,19,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,26.076,-4452.04,32103.78,10752.83,53076.38,21.14
2018-10-07 20:00:00,77.07,electricity_prices,6,10,20,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,26.076,-6738.42,32339.83,10996.87,50979.41,21.14
2018-10-07 21:00:00,71.47,electricity_prices,6,10,21,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,26.076,-6852.5,33033.24,11008.46,48872.45,21.14
2018-10-07 22:00:00,68.3,electricity_prices,6,10,22,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,26.076,-7274.14,33200.91,11256.68,47841.18,21.14
2018-10-07 23:00:00,59.91,electricity_prices,6,10,23,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.2588190451025215,0.965925826289068,26.076,-6702.97,31429.13,12273.99,45098.32,21.14
2018-10-08 00:00:00,55.59,electricity_prices,0,10,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,26.076,-5051.8,29468.0,13253.86,43381.77,21.14
2018-10-08 01:00:00,50.3,electricity_prices,0,10,1,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.2588190451025207,0.9659258262890684,26.076,-5060.83,29160.99,14032.23,42136.11,21.14
2018-10-08 02:00:00,50.16,electricity_prices,0,10,2,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,0.8660254037844387,26.076,-5041.84,29128.33,14359.35,41852.55,21.14
2018-10-08 03:00:00,47.32,electricity_prices,0,10,3,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.7071067811865475,0.7071067811865476,26.076,-4624.39,29344.21,14610.37,42354.37,21.14
2018-10-08 04:00:00,47.94,electricity_prices,0,10,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001,26.076,-3685.54,29820.26,15134.33,44666.19,21.14
2018-10-08 05:00:00,51.14,electricity_prices,0,10,5,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.9659258262890684,0.2588190451025207,26.076,-4990.88,31971.89,15796.15,49211.98,21.14
2018-10-08 06:00:00,62.79,electricity_prices,0,10,6,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,26.076,-2323.61,34440.46,16911.38,58440.17,21.14
2018-10-08 07:00:00,79.98,electricity_prices,0,10,7,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.9659258262890684,-0.2588190451025206,26.076,-1709.24,35897.3,17472.26,64642.52,21.14
2018-10-08 08:00:00,82.42,electricity_prices,0,10,8,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,26.076,-3416.59,36508.63,19839.99,66888.99,21.14
2018-10-08 09:00:00,81.58,electricity_prices,0,10,9,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.7071067811865476,-0.7071067811865475,26.076,-6638.54,36466.26,23239.9,67163.45,21.14
2018-10-08 10:00:00,66.89,electricity_prices,0,10,10,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,-0.8660254037844387,26.076,-7441.25,36640.59,25847.94,67973.98,21.14
2018-10-08 11:00:00,52.06,electricity_prices,0,10,11,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.258819045102521,-0.9659258262890682,26.076,-7249.23,35564.38,28605.01,68724.92,21.14
2018-10-08 12:00:00,51.57,electricity_prices,0,10,12,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,26.076,-7809.17,34397.54,31134.54,67633.71,21.14
2018-10-08 13:00:00,49.96,electricity_prices,0,10,13,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.2588190451025208,-0.9659258262890684,26.076,-8550.54,34181.34,32326.39,66483.16,21.14
2018-10-08 14:00:00,52.07,electricity_prices,0,10,14,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999997,-0.8660254037844388,26.076,-7594.71,34956.77,31241.28,65646.56,21.14
2018-10-08 15:00:00,52.81,electricity_prices,0,10,15,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7071067811865471,-0.7071067811865479,26.076,-8453.48,35768.53,28303.62,64578.8,21.14
2018-10-08 16:00:00,61.52,electricity_prices,0,10,16,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,26.076,-6125.21,36507.65,22711.24,62907.44,21.14
2018-10-08 17:00:00,74.9,electricity_prices,0,10,17,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9659258262890684,-0.2588190451025206,26.076,-1991.33,36651.23,17011.36,63088.25,21.14
2018-10-08 18:00:00,85.37,electricity_prices,0,10,18,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-1.0,-1.8369701987210292e-16,26.076,1099.49,37270.57,14367.49,64657.33,21.14
2018-10-08 19:00:00,102.01,electricity_prices,0,10,19,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9659258262890684,0.2588190451025203,26.076,29.81,37687.94,14971.43,67003.31,21.14
2018-10-08 20:00:00,85.77,electricity_prices,0,10,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844386,0.5000000000000001,26.076,-1711.04,37473.89,15003.47,63524.06,21.14
2018-10-08 21:00:00,78.1,electricity_prices,0,10,21,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7071067811865477,0.7071067811865474,26.076,-2694.76,37162.63,14946.99,59486.6,21.14
2018-10-08 22:00:00,58.01,electricity_prices,0,10,22,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,26.076,-5106.88,36664.95,14673.98,55084.81,21.14
2018-10-08 23:00:00,52.95,electricity_prices,0,10,23,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.2588190451025215,0.965925826289068,26.076,-5903.54,34738.25,14456.18,50632.36,21.14
2018-10-09 00:00:00,56.77,electricity_prices,1,10,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0,26.076,-6048.46,33373.38,14215.67,47832.54,21.14
2018-10-09 01:00:00,57.43,electricity_prices,1,10,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.2588190451025207,0.9659258262890684,26.076,-5427.75,33209.08,13632.23,46161.56,21.14
2018-10-09 02:00:00,55.11,electricity_prices,1,10,2,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,26.076,-5010.89,33115.11,13289.59,45221.14,21.14
2018-10-09 03:00:00,52.35,electricity_prices,1,10,3,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,26.076,-3841.9,33793.43,13341.61,45709.48,21.14
2018-10-09 04:00:00,54.86,electricity_prices,1,10,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,26.076,-3349.15,34321.99,13321.54,47100.22,21.14
2018-10-09 05:00:00,57.99,electricity_prices,1,10,5,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9659258262890684,0.2588190451025207,26.076,-3265.84,35416.71,13356.09,51392.29,21.14
2018-10-09 06:00:00,74.27,electricity_prices,1,10,6,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,26.076,-1697.41,37201.31,14119.83,59663.19,21.14
2018-10-09 07:00:00,91.37,electricity_prices,1,10,7,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9659258262890684,-0.2588190451025206,26.076,-1544.58,38375.86,14962.44,64852.07,21.14
2018-10-09 08:00:00,96.68,electricity_prices,1,10,8,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,26.076,-1888.37,38369.94,17382.61,66621.33,21.14
2018-10-09 09:00:00,91.95,electricity_prices,1,10,9,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,26.076,-3964.39,38828.52,21169.6,66788.83,21.14
2018-10-09 10:00:00,82.54,electricity_prices,1,10,10,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,26.076,-5822.78,38774.06,24704.67,67620.91,21.14
2018-10-09 11:00:00,64.7,electricity_prices,1,10,11,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,26.076,-7857.42,38657.72,27780.22,68427.75,21.14
2018-10-09 12:00:00,54.31,electricity_prices,1,10,12,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,26.076,-7959.18,37636.35,30233.46,67890.64,21.14
2018-10-09 13:00:00,53.35,electricity_prices,1,10,13,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890684,26.076,-8120.71,36888.15,31103.37,67232.59,21.14
2018-10-09 14:00:00,55.64,electricity_prices,1,10,14,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,26.076,-9611.86,37955.62,29784.24,65779.63,21.14
2018-10-09 15:00:00,62.41,electricity_prices,1,10,15,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,26.076,-8319.74,38533.32,26271.13,64926.87,21.14
2018-10-09 16:00:00,68.97,electricity_prices,1,10,16,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,26.076,-4022.27,38842.61,20980.01,63447.07,21.14
2018-10-09 17:00:00,83.2,electricity_prices,1,10,17,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,26.076,-1142.08,40095.78,15634.74,63715.77,21.14
2018-10-09 18:00:00,90.0,electricity_prices,1,10,18,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210292e-16,26.076,-184.33,40561.86,12701.64,64994.87,21.14
2018-10-09 19:00:00,110.28,electricity_prices,1,10,19,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,26.076,-579.22,40820.07,12987.55,67406.0,21.14
